DATA,SESSAO,HORA,PRECO_PT,PRECO_ES
23/08/2015,0,12,30.4,30.4
23/08/2015,0,13,27.81,27.81
23/08/2015,0,14,26.19,26.19
23/08/2015,0,15,14.99,14.99
23/08/2015,0,16,10.28,10.28
23/08/2015,0,17,13.32,13.32
23/08/2015,0,18,19.01,15.1
23/08/2015,0,19,20.23,20.23
23/08/2015,0,20,26.99,24.58
23/08/2015,0,21,33.86,33.86
23/08/2015,0,22,45,45
23/08/2015,0,23,46,46
23/08/2015,0,24,38.13,38.13
23/08/2015,1,1,46.89,46.89
23/08/2015,1,2,40.52,40.52
23/08/2015,1,3,38.7,38.7
23/08/2015,1,4,35.51,35.51
23/08/2015,1,5,33.51,33.51
23/08/2015,1,6,31.51,31.51
23/08/2015,1,7,33.51,33.51
23/08/2015,1,8,32.51,32.51
23/08/2015,1,9,32.05,32.05
23/08/2015,1,10,30,30
23/08/2015,1,11,29.51,29.51
23/08/2015,1,12,27.15,27.15
23/08/2015,1,13,25.81,25.81
23/08/2015,1,14,19.64,19.64
23/08/2015,1,15,9.99,9.99
23/08/2015,1,16,5.28,5.28
23/08/2015,1,17,8.32,8.32
23/08/2015,1,18,10.1,10.1
23/08/2015,1,19,20.23,15.23
23/08/2015,1,20,29.14,19.58
23/08/2015,1,21,28.67,28.67
23/08/2015,1,22,40,40
23/08/2015,1,23,42,42
23/08/2015,1,24,32.51,32.51
23/08/2015,2,1,33.95,33.95
23/08/2015,2,2,34.73,34.73
23/08/2015,2,3,29.54,29.54
23/08/2015,2,4,27.15,27.15
23/08/2015,2,5,33,33
23/08/2015,2,6,31.13,31.13
23/08/2015,2,7,33,33
23/08/2015,2,8,33.01,33.01
23/08/2015,2,9,32.51,32.51
23/08/2015,2,10,31.8,31.8
23/08/2015,2,11,31.51,31.51
23/08/2015,2,12,30.4,30.4
23/08/2015,2,13,27.81,27.81
23/08/2015,2,14,20.69,20.69
23/08/2015,2,15,11.49,11.49
23/08/2015,2,16,5.28,5.28
23/08/2015,2,17,18.32,6.73
23/08/2015,2,18,24.01,6.6
23/08/2015,2,19,14.73,14.73
23/08/2015,2,20,29.14,21.08
23/08/2015,2,21,28.86,28.86
23/08/2015,2,22,38,38
23/08/2015,2,23,40,40
23/08/2015,2,24,32,32
23/08/2015,3,5,40,40
23/08/2015,3,6,38,38
23/08/2015,3,7,44,44
23/08/2015,3,8,38,38
23/08/2015,3,9,38,38
23/08/2015,3,10,30,30
23/08/2015,3,11,38,38
23/08/2015,3,12,39.52,39.52
23/08/2015,3,13,36.15,36.15
23/08/2015,3,14,34.05,34.05
23/08/2015,3,15,19.49,19.49
23/08/2015,3,16,10.28,10.28
23/08/2015,3,17,12.32,12.32
23/08/2015,3,18,11.33,11.33
23/08/2015,3,19,18.21,18.21
23/08/2015,3,20,29.2,23.08
23/08/2015,3,21,27.86,27.86
23/08/2015,3,22,36,36
23/08/2015,3,23,37,37
23/08/2015,3,24,29.13,29.13
23/08/2015,4,8,40,40
23/08/2015,4,9,41.32,41.32
23/08/2015,4,10,38,38
23/08/2015,4,11,39.98,39.98
23/08/2015,4,12,35,35
23/08/2015,4,13,30.16,30.16
23/08/2015,4,14,26.19,26.19
23/08/2015,4,15,9.99,9.99
23/08/2015,4,16,6.88,3
23/08/2015,4,17,4.32,4.32
23/08/2015,4,18,2,2
23/08/2015,4,19,9.73,9.73
23/08/2015,4,20,29.15,15.08
23/08/2015,4,21,27.4,27.4
23/08/2015,4,22,38,38
23/08/2015,4,23,38,38
23/08/2015,4,24,30,30
23/08/2015,5,12,40.1,40.1
23/08/2015,5,13,33.26,33.26
23/08/2015,5,14,29.4,29.4
23/08/2015,5,15,12,12
23/08/2015,5,16,4.21,4.21
23/08/2015,5,17,4.32,4.32
23/08/2015,5,18,4.53,4.53
23/08/2015,5,19,14.16,14.16
23/08/2015,5,20,20.1,20.1
23/08/2015,5,21,27.4,27.4
23/08/2015,5,22,35.1,35.1
23/08/2015,5,23,37.22,37.22
23/08/2015,5,24,29.13,29.13
23/08/2015,6,16,8.51,8.51
23/08/2015,6,17,2,2
23/08/2015,6,18,26.15,6.04
23/08/2015,6,19,26.15,10.12
23/08/2015,6,20,20.51,20.51
23/08/2015,6,21,27.4,27.4
23/08/2015,6,22,38.9,38.9
23/08/2015,6,23,41.28,41.28
23/08/2015,6,24,37.03,37.03
23/08/2015,7,22,39.14,39.14
23/08/2015,7,23,40.28,40.28
23/08/2015,7,24,27.14,27.14
24/08/2015,0,1,35,35
24/08/2015,0,2,29.92,29.92
24/08/2015,0,3,28.29,28.29
24/08/2015,0,4,30,30
24/08/2015,0,5,31,31
24/08/2015,0,6,34,34
24/08/2015,0,7,40.51,40.51
24/08/2015,0,8,45,45
24/08/2015,0,9,50.8,50.8
24/08/2015,0,10,59.57,59.57
24/08/2015,0,11,62.47,62.47
24/08/2015,0,12,64,64
24/08/2015,0,13,64.51,64.51
24/08/2015,0,14,65,65
24/08/2015,0,15,63.29,63.29
24/08/2015,0,16,57.58,57.58
24/08/2015,0,17,57.9,57.9
24/08/2015,0,18,59.2,59.2
24/08/2015,0,19,62.47,62.47
24/08/2015,0,20,63.89,63.89
24/08/2015,0,21,65.48,65.48
24/08/2015,0,22,69.8,69.8
24/08/2015,0,23,68.46,68.46
24/08/2015,0,24,64,64
24/08/2015,1,1,27,27
24/08/2015,1,2,28.36,28.36
24/08/2015,1,3,28.3,20.29
24/08/2015,1,4,30,22
24/08/2015,1,5,27.72,26
24/08/2015,1,6,28.09,28.09
24/08/2015,1,7,35,35
24/08/2015,1,8,40,40
24/08/2015,1,9,48.57,48.57
24/08/2015,1,10,59.67,59.67
24/08/2015,1,11,62.57,62.57
24/08/2015,1,12,62.72,62.72
24/08/2015,1,13,63.51,63.51
24/08/2015,1,14,64.79,64.79
24/08/2015,1,15,63.27,63.27
24/08/2015,1,16,57.58,57.58
24/08/2015,1,17,57.77,57.77
24/08/2015,1,18,59.08,59.08
24/08/2015,1,19,61.55,61.55
24/08/2015,1,20,62.95,62.95
24/08/2015,1,21,64.48,64.48
24/08/2015,1,22,69.65,69.65
24/08/2015,1,23,68.33,68.33
24/08/2015,1,24,64,64
24/08/2015,2,1,18.29,18.29
24/08/2015,2,2,18.9,18.9
24/08/2015,2,3,27.19,8.9
24/08/2015,2,4,24.19,8
24/08/2015,2,5,26,21.7
24/08/2015,2,6,29,29
24/08/2015,2,7,32.51,32.51
24/08/2015,2,8,38,38
24/08/2015,2,9,42,42
24/08/2015,2,10,56.65,56.65
24/08/2015,2,11,60.06,60.06
24/08/2015,2,12,56.82,56.82
24/08/2015,2,13,57.51,57.51
24/08/2015,2,14,59,59
24/08/2015,2,15,60,60
24/08/2015,2,16,54.75,54.75
24/08/2015,2,17,55.43,55.43
24/08/2015,2,18,57.24,57.24
24/08/2015,2,19,60.1,60.1
24/08/2015,2,20,60.06,60.06
24/08/2015,2,21,61.55,61.55
24/08/2015,2,22,67.11,67.11
24/08/2015,2,23,66.48,66.48
24/08/2015,2,24,63,63
24/08/2015,3,5,14.13,14.13
24/08/2015,3,6,1,1
24/08/2015,3,7,31.27,31.27
24/08/2015,3,8,40,40
24/08/2015,3,9,43.6,43.6
24/08/2015,3,10,57.09,57.09
24/08/2015,3,11,60.19,60.19
24/08/2015,3,12,60,60
24/08/2015,3,13,60.03,60.03
24/08/2015,3,14,60.19,60.19
24/08/2015,3,15,60.19,60.19
24/08/2015,3,16,55.2,55.2
24/08/2015,3,17,55.51,55.51
24/08/2015,3,18,56.7,56.7
24/08/2015,3,19,60,60
24/08/2015,3,20,60.56,60.56
24/08/2015,3,21,61.19,61.19
24/08/2015,3,22,66.11,66.11
24/08/2015,3,23,63.83,63.83
24/08/2015,3,24,60.43,60.43
24/08/2015,4,8,36.5,36.5
24/08/2015,4,9,39,39
24/08/2015,4,10,55,55
24/08/2015,4,11,59.47,59.47
24/08/2015,4,12,58,58
24/08/2015,4,13,57,57
24/08/2015,4,14,57,57
24/08/2015,4,15,51.29,51.29
24/08/2015,4,16,47.02,47.02
24/08/2015,4,17,48,48
24/08/2015,4,18,49.2,49.2
24/08/2015,4,19,54.3,54.3
24/08/2015,4,20,59.42,59.42
24/08/2015,4,21,60.19,60.19
24/08/2015,4,22,64.98,64.98
24/08/2015,4,23,62.68,62.68
24/08/2015,4,24,60.66,60.66
24/08/2015,5,12,63.3,63.3
24/08/2015,5,13,62.28,62.28
24/08/2015,5,14,63.25,63.25
24/08/2015,5,15,61.13,61.13
24/08/2015,5,16,49.58,49.58
24/08/2015,5,17,48,48
24/08/2015,5,18,51.2,51.2
24/08/2015,5,19,54.47,54.47
24/08/2015,5,20,58,58
24/08/2015,5,21,60.19,60.19
24/08/2015,5,22,64.98,64.98
24/08/2015,5,23,63.46,63.46
24/08/2015,5,24,60.66,60.66
24/08/2015,6,16,54.58,54.58
24/08/2015,6,17,54.19,54.19
24/08/2015,6,18,55.87,55.87
24/08/2015,6,19,57.81,57.81
24/08/2015,6,20,59,59
24/08/2015,6,21,58.93,58.93
24/08/2015,6,22,62.8,62.8
24/08/2015,6,23,58,58
24/08/2015,6,24,56,56
24/08/2015,7,22,66.31,66.31
24/08/2015,7,23,62.3,62.3
24/08/2015,7,24,59.3,59.3
25/08/2015,0,1,63.1,63.1
25/08/2015,0,2,53.72,53.72
25/08/2015,0,3,49.56,49.56
25/08/2015,0,4,48.57,48.57
25/08/2015,0,5,48.36,48.36
25/08/2015,0,6,49.85,49.85
25/08/2015,0,7,56.38,56.38
25/08/2015,0,8,62.47,62.47
25/08/2015,0,9,63.25,63.25
25/08/2015,0,10,65,65
25/08/2015,0,11,64.5,64.5
25/08/2015,0,12,64.75,64.75
25/08/2015,0,13,65.1,65.1
25/08/2015,0,14,65.1,65.1
25/08/2015,0,15,64,64
25/08/2015,0,16,63.25,63.25
25/08/2015,0,17,62.98,62.98
25/08/2015,0,18,63.29,63.29
25/08/2015,0,19,63.29,63.29
25/08/2015,0,20,63.5,63.5
25/08/2015,0,21,64.1,64.1
25/08/2015,0,22,66.57,66.57
25/08/2015,0,23,64.18,64.18
25/08/2015,0,24,55,55
25/08/2015,1,1,64.1,64.1
25/08/2015,1,2,61.12,61.12
25/08/2015,1,3,56.68,56.68
25/08/2015,1,4,55.68,55.68
25/08/2015,1,5,54.16,54.16
25/08/2015,1,6,52.34,52.34
25/08/2015,1,7,56.91,56.91
25/08/2015,1,8,62.01,62.01
25/08/2015,1,9,63.25,63.25
25/08/2015,1,10,62.65,62.65
25/08/2015,1,11,62.62,62.62
25/08/2015,1,12,62.2,62.2
25/08/2015,1,13,62.49,62.49
25/08/2015,1,14,63.21,63.21
25/08/2015,1,15,62.98,62.98
25/08/2015,1,16,62.75,62.75
25/08/2015,1,17,62.98,62.98
25/08/2015,1,18,62.79,62.79
25/08/2015,1,19,62.29,62.29
25/08/2015,1,20,63,63
25/08/2015,1,21,63.6,63.6
25/08/2015,1,22,66.34,66.34
25/08/2015,1,23,63.15,63.15
25/08/2015,1,24,55,55
25/08/2015,2,1,64.83,64.83
25/08/2015,2,2,64.2,64.2
25/08/2015,2,3,59.56,59.56
25/08/2015,2,4,57.16,57.16
25/08/2015,2,5,54.68,54.68
25/08/2015,2,6,52.5,52.5
25/08/2015,2,7,56.38,56.38
25/08/2015,2,8,59.87,59.87
25/08/2015,2,9,62.6,62.6
25/08/2015,2,10,62,62
25/08/2015,2,11,61.8,61.8
25/08/2015,2,12,61.75,61.75
25/08/2015,2,13,62.1,62.1
25/08/2015,2,14,62.1,62.1
25/08/2015,2,15,60.88,60.88
25/08/2015,2,16,60.2,60.2
25/08/2015,2,17,59.98,59.98
25/08/2015,2,18,60.29,60.29
25/08/2015,2,19,60.29,60.29
25/08/2015,2,20,60.5,60.5
25/08/2015,2,21,61.1,61.1
25/08/2015,2,22,63.79,63.79
25/08/2015,2,23,61.18,61.18
25/08/2015,2,24,55,55
25/08/2015,3,5,45,45
25/08/2015,3,6,47.25,47.25
25/08/2015,3,7,52,52
25/08/2015,3,8,59.07,59.07
25/08/2015,3,9,58.82,58.82
25/08/2015,3,10,60.99,60.99
25/08/2015,3,11,61.25,61.25
25/08/2015,3,12,61.23,61.23
25/08/2015,3,13,61.25,61.25
25/08/2015,3,14,60.54,60.54
25/08/2015,3,15,58.47,58.47
25/08/2015,3,16,56.6,56.6
25/08/2015,3,17,56.78,56.78
25/08/2015,3,18,58.29,58.29
25/08/2015,3,19,56.29,56.29
25/08/2015,3,20,56.5,56.5
25/08/2015,3,21,59.61,59.61
25/08/2015,3,22,61.91,61.91
25/08/2015,3,23,61.25,61.25
25/08/2015,3,24,52.46,52.46
25/08/2015,4,8,59.1,59.1
25/08/2015,4,9,59.24,59.24
25/08/2015,4,10,60,60
25/08/2015,4,11,59.45,59.45
25/08/2015,4,12,60.22,60.22
25/08/2015,4,13,60,60
25/08/2015,4,14,60,60
25/08/2015,4,15,58.47,58.47
25/08/2015,4,16,56.5,56.5
25/08/2015,4,17,52.48,52.48
25/08/2015,4,18,56,56
25/08/2015,4,19,55.77,55.77
25/08/2015,4,20,52.5,52.5
25/08/2015,4,21,59.45,59.45
25/08/2015,4,22,60,60
25/08/2015,4,23,59.69,59.69
25/08/2015,4,24,50.9,50.9
25/08/2015,5,12,58.28,58.28
25/08/2015,5,13,58.47,58.47
25/08/2015,5,14,57,57
25/08/2015,5,15,55,55
25/08/2015,5,16,56.93,56.93
25/08/2015,5,17,57.49,57.49
25/08/2015,5,18,58.29,58.29
25/08/2015,5,19,55,55
25/08/2015,5,20,53,53
25/08/2015,5,21,58.47,58.47
25/08/2015,5,22,60.76,60.76
25/08/2015,5,23,59,59
25/08/2015,5,24,47.9,47.9
25/08/2015,6,16,52.37,52.37
25/08/2015,6,17,55,55
25/08/2015,6,18,57,57
25/08/2015,6,19,57,57
25/08/2015,6,20,56,56
25/08/2015,6,21,55,55
25/08/2015,6,22,62.94,62.94
25/08/2015,6,23,59.3,59.3
25/08/2015,6,24,49.9,49.9
25/08/2015,7,22,65.16,65.16
25/08/2015,7,23,64.98,64.98
25/08/2015,7,24,55.5,55.5
26/08/2015,0,1,51.12,51.12
26/08/2015,0,2,48.11,48.11
26/08/2015,0,3,43.72,43.72
26/08/2015,0,4,42.49,42.49
26/08/2015,0,5,41.42,41.42
26/08/2015,0,6,41.68,41.68
26/08/2015,0,7,46.58,46.58
26/08/2015,0,8,47.1,47.1
26/08/2015,0,9,49.56,49.56
26/08/2015,0,10,53.9,53.9
26/08/2015,0,11,61.1,61.1
26/08/2015,0,12,62.1,62.1
26/08/2015,0,13,62.53,62.53
26/08/2015,0,14,62.47,62.47
26/08/2015,0,15,56.74,56.74
26/08/2015,0,16,49.89,49.89
26/08/2015,0,17,53.74,53.74
26/08/2015,0,18,60.99,60.99
26/08/2015,0,19,61.51,61.51
26/08/2015,0,20,62.23,62.23
26/08/2015,0,21,63.6,63.6
26/08/2015,0,22,68.1,68.1
26/08/2015,0,23,65.1,65.1
26/08/2015,0,24,63,63
26/08/2015,1,1,51.12,51.12
26/08/2015,1,2,48.11,48.11
26/08/2015,1,3,44.02,44.02
26/08/2015,1,4,42.79,42.79
26/08/2015,1,5,41.72,41.72
26/08/2015,1,6,40.2,40.2
26/08/2015,1,7,44.5,44.5
26/08/2015,1,8,48,48
26/08/2015,1,9,49.56,49.56
26/08/2015,1,10,53.9,53.9
26/08/2015,1,11,61.01,61.01
26/08/2015,1,12,59.2,59.2
26/08/2015,1,13,60.03,60.03
26/08/2015,1,14,59.77,59.77
26/08/2015,1,15,55.14,55.14
26/08/2015,1,16,49.89,49.89
26/08/2015,1,17,51.86,51.86
26/08/2015,1,18,58.99,58.99
26/08/2015,1,19,59.81,59.81
26/08/2015,1,20,60.23,60.23
26/08/2015,1,21,60.7,60.7
26/08/2015,1,22,65.16,65.16
26/08/2015,1,23,61,61
26/08/2015,1,24,61,61
26/08/2015,2,1,47.92,47.92
26/08/2015,2,2,47.9,47.9
26/08/2015,2,3,45.75,45.75
26/08/2015,2,4,42.78,42.78
26/08/2015,2,5,35.5,35.5
26/08/2015,2,6,35.5,35.5
26/08/2015,2,7,39.2,39.2
26/08/2015,2,8,47.1,47.1
26/08/2015,2,9,49.56,49.56
26/08/2015,2,10,51.21,51.21
26/08/2015,2,11,58.1,58.1
26/08/2015,2,12,56.2,56.2
26/08/2015,2,13,56.2,56.2
26/08/2015,2,14,56.2,56.2
26/08/2015,2,15,52.2,52.2
26/08/2015,2,16,49.89,49.89
26/08/2015,2,17,51,51
26/08/2015,2,18,58,58
26/08/2015,2,19,58.89,58.89
26/08/2015,2,20,58.63,58.63
26/08/2015,2,21,58.38,58.38
26/08/2015,2,22,64.18,64.18
26/08/2015,2,23,59.89,59.89
26/08/2015,2,24,58.43,58.43
26/08/2015,3,5,35.8,35.8
26/08/2015,3,6,34.8,34.8
26/08/2015,3,7,35.39,35.39
26/08/2015,3,8,40,40
26/08/2015,3,9,45,45
26/08/2015,3,10,48.4,48.4
26/08/2015,3,11,52.1,52.1
26/08/2015,3,12,50.1,50.1
26/08/2015,3,13,50.53,50.53
26/08/2015,3,14,49,49
26/08/2015,3,15,45,45
26/08/2015,3,16,40,40
26/08/2015,3,17,43.74,43.74
26/08/2015,3,18,50.99,50.99
26/08/2015,3,19,51.51,51.51
26/08/2015,3,20,52.23,52.23
26/08/2015,3,21,53.6,53.6
26/08/2015,3,22,58.1,58.1
26/08/2015,3,23,55.1,55.1
26/08/2015,3,24,55,55
26/08/2015,4,8,40,40
26/08/2015,4,9,35.8,35.8
26/08/2015,4,10,46,46
26/08/2015,4,11,45.19,45.19
26/08/2015,4,12,46,46
26/08/2015,4,13,46.9,46.9
26/08/2015,4,14,46.19,46.19
26/08/2015,4,15,39.72,39.72
26/08/2015,4,16,35.8,35.8
26/08/2015,4,17,36.74,36.74
26/08/2015,4,18,44.63,44.63
26/08/2015,4,19,46.19,46.19
26/08/2015,4,20,47.23,47.23
26/08/2015,4,21,49,49
26/08/2015,4,22,49.94,49.94
26/08/2015,4,23,52.1,52.1
26/08/2015,4,24,53.55,53.55
26/08/2015,5,12,42,42
26/08/2015,5,13,44.63,44.63
26/08/2015,5,14,42,42
26/08/2015,5,15,34.72,34.72
26/08/2015,5,16,35.8,35.8
26/08/2015,5,17,34.72,34.72
26/08/2015,5,18,40.04,40.04
26/08/2015,5,19,45,45
26/08/2015,5,20,46,46
26/08/2015,5,21,47,47
26/08/2015,5,22,48.84,48.84
26/08/2015,5,23,48.19,48.19
26/08/2015,5,24,49.14,49.14
26/08/2015,6,16,34.72,34.72
26/08/2015,6,17,35,35
26/08/2015,6,18,36,36
26/08/2015,6,19,43.63,43.63
26/08/2015,6,20,45.3,45.3
26/08/2015,6,21,48.5,48.5
26/08/2015,6,22,53.1,53.1
26/08/2015,6,23,50,50
26/08/2015,6,24,49.71,49.71
26/08/2015,7,22,51.08,51.08
26/08/2015,7,23,49.2,49.2
26/08/2015,7,24,48.01,48.01
27/08/2015,0,1,56.1,56.1
27/08/2015,0,2,50.56,50.56
27/08/2015,0,3,49,49
27/08/2015,0,4,46.78,46.78
27/08/2015,0,5,45,45
27/08/2015,0,6,45.1,45.1
27/08/2015,0,7,49,49
27/08/2015,0,8,49.56,49.56
27/08/2015,0,9,49.85,49.85
27/08/2015,0,10,55,55
27/08/2015,0,11,54.16,54.16
27/08/2015,0,12,53.9,53.9
27/08/2015,0,13,51.78,51.78
27/08/2015,0,14,50.82,50.82
27/08/2015,0,15,48.56,48.56
27/08/2015,0,16,44.6,44.6
27/08/2015,0,17,45.68,45.68
27/08/2015,0,18,49.31,49.31
27/08/2015,0,19,49.63,49.63
27/08/2015,0,20,49.85,49.85
27/08/2015,0,21,55,55
27/08/2015,0,22,64.35,64.35
27/08/2015,0,23,62.12,62.12
27/08/2015,0,24,55,55
27/08/2015,1,1,53.13,53.13
27/08/2015,1,2,47.75,47.75
27/08/2015,1,3,47.14,47.14
27/08/2015,1,4,46.57,46.57
27/08/2015,1,5,45,45
27/08/2015,1,6,45.1,45.1
27/08/2015,1,7,47.25,47.25
27/08/2015,1,8,49.56,49.56
27/08/2015,1,9,49.85,49.85
27/08/2015,1,10,55,55
27/08/2015,1,11,54.16,54.16
27/08/2015,1,12,51.4,51.4
27/08/2015,1,13,51,51
27/08/2015,1,14,50.31,50.31
27/08/2015,1,15,45.81,45.81
27/08/2015,1,16,41.48,41.48
27/08/2015,1,17,42.48,42.48
27/08/2015,1,18,44.38,44.38
27/08/2015,1,19,45.5,45.5
27/08/2015,1,20,46,46
27/08/2015,1,21,51,51
27/08/2015,1,22,57.92,57.92
27/08/2015,1,23,56,56
27/08/2015,1,24,51.15,51.15
27/08/2015,2,1,46.86,46.86
27/08/2015,2,2,47.98,47.98
27/08/2015,2,3,48.29,48.29
27/08/2015,2,4,47.71,47.71
27/08/2015,2,5,46.86,46.86
27/08/2015,2,6,46.7,46.7
27/08/2015,2,7,46.9,46.9
27/08/2015,2,8,47.08,47.08
27/08/2015,2,9,49.86,49.86
27/08/2015,2,10,52.5,52.5
27/08/2015,2,11,52.54,52.54
27/08/2015,2,12,49.86,49.86
27/08/2015,2,13,49.57,49.57
27/08/2015,2,14,49.14,49.14
27/08/2015,2,15,48.56,48.56
27/08/2015,2,16,44.6,44.6
27/08/2015,2,17,45.68,45.68
27/08/2015,2,18,47.75,47.75
27/08/2015,2,19,47.71,47.71
27/08/2015,2,20,46.42,46.42
27/08/2015,2,21,50,50
27/08/2015,2,22,56.92,56.92
27/08/2015,2,23,55,55
27/08/2015,2,24,50,50
27/08/2015,3,5,47.14,47.14
27/08/2015,3,6,46.83,46.83
27/08/2015,3,7,48.99,48.99
27/08/2015,3,8,49.46,49.46
27/08/2015,3,9,51,51
27/08/2015,3,10,55.55,55.55
27/08/2015,3,11,55.3,55.3
27/08/2015,3,12,51.14,51.14
27/08/2015,3,13,50.58,50.58
27/08/2015,3,14,49.71,49.71
27/08/2015,3,15,48.06,48.06
27/08/2015,3,16,44.6,44.6
27/08/2015,3,17,45.68,45.68
27/08/2015,3,18,44.8,44.8
27/08/2015,3,19,48.5,48.5
27/08/2015,3,20,46.67,46.67
27/08/2015,3,21,46.83,46.83
27/08/2015,3,22,48.75,48.75
27/08/2015,3,23,47.75,47.75
27/08/2015,3,24,46.67,46.67
27/08/2015,4,8,49.56,49.56
27/08/2015,4,9,53.56,53.56
27/08/2015,4,10,59.14,59.14
27/08/2015,4,11,59.14,59.14
27/08/2015,4,12,52,52
27/08/2015,4,13,51,51
27/08/2015,4,14,50.29,50.29
27/08/2015,4,15,48.86,48.86
27/08/2015,4,16,44.6,44.6
27/08/2015,4,17,45.68,45.68
27/08/2015,4,18,48,48
27/08/2015,4,19,48.57,48.57
27/08/2015,4,20,41.14,41.14
27/08/2015,4,21,43.9,43.9
27/08/2015,4,22,49.43,49.43
27/08/2015,4,23,47.12,47.12
27/08/2015,4,24,47.25,47.25
27/08/2015,5,12,42.31,42.31
27/08/2015,5,13,50,50
27/08/2015,5,14,52,52
27/08/2015,5,15,50.86,50.86
27/08/2015,5,16,45.1,45.1
27/08/2015,5,17,46.5,46.5
27/08/2015,5,18,49.14,49.14
27/08/2015,5,19,49.5,49.5
27/08/2015,5,20,48.86,48.86
27/08/2015,5,21,48,48
27/08/2015,5,22,50.65,50.65
27/08/2015,5,23,49.43,49.43
27/08/2015,5,24,48.86,48.86
27/08/2015,6,16,49,49
27/08/2015,6,17,48.86,48.86
27/08/2015,6,18,49.33,49.33
27/08/2015,6,19,48.63,48.63
27/08/2015,6,20,49.14,49.14
27/08/2015,6,21,50,50
27/08/2015,6,22,57.1,57.1
27/08/2015,6,23,54,54
27/08/2015,6,24,51,51
27/08/2015,7,22,64.35,64.35
27/08/2015,7,23,61.75,61.75
27/08/2015,7,24,54.63,54.63
28/08/2015,0,1,59.05,59.05
28/08/2015,0,2,51.84,51.84
28/08/2015,0,3,49.85,49.85
28/08/2015,0,4,49.85,49.85
28/08/2015,0,5,49.85,49.85
28/08/2015,0,6,50.82,50.82
28/08/2015,0,7,60.47,60.47
28/08/2015,0,8,62.07,62.07
28/08/2015,0,9,64.33,64.33
28/08/2015,0,10,66,66
28/08/2015,0,11,66.1,66.1
28/08/2015,0,12,66.1,66.1
28/08/2015,0,13,67.1,67.1
28/08/2015,0,14,66.1,66.1
28/08/2015,0,15,64.48,64.48
28/08/2015,0,16,61.57,61.57
28/08/2015,0,17,62,62
28/08/2015,0,18,62,62
28/08/2015,0,19,61.51,61.51
28/08/2015,0,20,61.35,61.35
28/08/2015,0,21,62,62
28/08/2015,0,22,65.6,65.6
28/08/2015,0,23,62.5,62.5
28/08/2015,0,24,55,55
28/08/2015,1,1,61.05,61.05
28/08/2015,1,2,52.5,52.5
28/08/2015,1,3,51.71,51.71
28/08/2015,1,4,50,50
28/08/2015,1,5,49.85,49.85
28/08/2015,1,6,49.71,49.71
28/08/2015,1,7,60.47,60.47
28/08/2015,1,8,62.07,62.07
28/08/2015,1,9,64.33,64.33
28/08/2015,1,10,65.5,65.5
28/08/2015,1,11,66.1,66.1
28/08/2015,1,12,66.1,66.1
28/08/2015,1,13,67.1,67.1
28/08/2015,1,14,66.1,66.1
28/08/2015,1,15,64.48,64.48
28/08/2015,1,16,61.57,61.57
28/08/2015,1,17,62,62
28/08/2015,1,18,62,62
28/08/2015,1,19,61.01,61.01
28/08/2015,1,20,60.85,60.85
28/08/2015,1,21,60.76,60.76
28/08/2015,1,22,65.6,65.6
28/08/2015,1,23,60.51,60.51
28/08/2015,1,24,55,55
28/08/2015,2,1,62.07,62.07
28/08/2015,2,2,55,55
28/08/2015,2,3,54.63,54.63
28/08/2015,2,4,52,52
28/08/2015,2,5,51.85,51.85
28/08/2015,2,6,51,51
28/08/2015,2,7,60.13,60.13
28/08/2015,2,8,62.07,62.07
28/08/2015,2,9,64.33,64.33
28/08/2015,2,10,66.87,66.87
28/08/2015,2,11,67.6,67.6
28/08/2015,2,12,66.1,66.1
28/08/2015,2,13,67.1,67.1
28/08/2015,2,14,66.11,66.11
28/08/2015,2,15,64.76,64.76
28/08/2015,2,16,61.57,61.57
28/08/2015,2,17,62,62
28/08/2015,2,18,62.12,62.12
28/08/2015,2,19,61.51,61.51
28/08/2015,2,20,61.35,61.35
28/08/2015,2,21,61.64,61.64
28/08/2015,2,22,65.6,65.6
28/08/2015,2,23,62.32,62.32
28/08/2015,2,24,55,55
28/08/2015,3,5,55.63,55.63
28/08/2015,3,6,54.75,54.75
28/08/2015,3,7,62.31,62.31
28/08/2015,3,8,62.57,62.57
28/08/2015,3,9,64.33,64.33
28/08/2015,3,10,68.5,68.5
28/08/2015,3,11,68.6,68.6
28/08/2015,3,12,67.6,67.6
28/08/2015,3,13,68.9,68.9
28/08/2015,3,14,67.9,67.9
28/08/2015,3,15,66.51,66.51
28/08/2015,3,16,62.57,62.57
28/08/2015,3,17,62,62
28/08/2015,3,18,62,62
28/08/2015,3,19,61.51,61.51
28/08/2015,3,20,61.35,61.35
28/08/2015,3,21,63.98,63.98
28/08/2015,3,22,66.9,66.9
28/08/2015,3,23,62.5,62.5
28/08/2015,3,24,55.3,55.3
28/08/2015,4,8,62.1,62.1
28/08/2015,4,9,67.82,67.82
28/08/2015,4,10,70.56,70.56
28/08/2015,4,11,69.38,69.38
28/08/2015,4,12,69.38,69.38
28/08/2015,4,13,69.38,69.38
28/08/2015,4,14,69.38,69.38
28/08/2015,4,15,67.38,67.38
28/08/2015,4,16,62.19,62.19
28/08/2015,4,17,62,62
28/08/2015,4,18,62,62
28/08/2015,4,19,61.51,61.51
28/08/2015,4,20,61.35,61.35
28/08/2015,4,21,62,62
28/08/2015,4,22,65.6,65.6
28/08/2015,4,23,62.5,62.5
28/08/2015,4,24,55,55
